"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SBIN","EQ","19-Dec-2019","        326.95","        327.35","        329.60","        324.50","        328.30","        328.15","        327.19","   27516289","          9002958327.85","     171554","    5748534","         20.89"
"SBIN","EQ","20-Dec-2019","        328.15","        330.35","        339.50","        330.35","        337.25","        337.85","        336.38","   51839714","         17438059881.05","     320799","   15784974","         30.45"
"SBIN","EQ","23-Dec-2019","        337.85","        335.70","        338.85","        330.35","        332.40","        332.40","        334.27","   30150335","         10078492861.10","     176514","    8088778","         26.83"
"SBIN","EQ","24-Dec-2019","        332.40","        333.20","        334.20","        329.20","        331.95","        331.45","        331.35","   21747782","          7206207418.80","     134272","    3189916","         14.67"
"SBIN","EQ","26-Dec-2019","        331.45","        333.00","        333.45","        328.10","        330.20","        329.85","        330.09","   24616942","          8125696269.45","     139034","    4426825","         17.98"
"SBIN","EQ","27-Dec-2019","        329.85","        333.40","        338.35","        333.00","        337.20","        337.25","        336.68","   33477173","         11271063363.90","     209260","    5093786","         15.22"
"SBIN","EQ","30-Dec-2019","        337.25","        337.75","        337.85","        332.50","        334.45","        334.40","        334.47","   22775554","          7617748864.20","     133458","    3240311","         14.23"
"SBIN","EQ","31-Dec-2019","        334.40","        334.40","        336.35","        332.55","        333.80","        333.75","        334.36","   23801635","          7958254900.20","     145537","    4635729","         19.48"
"SBIN","EQ","01-Jan-2020","        333.75","        334.70","        335.95","        332.15","        335.00","        334.45","        334.03","   17379320","          5805129513.65","      99108","    1850790","         10.65"
"SBIN","EQ","02-Jan-2020","        334.45","        334.50","        339.85","        333.35","        338.80","        339.30","        336.81","   20324236","          6845341476.35","     123189","    4239894","         20.86"
"SBIN","EQ","03-Jan-2020","        339.30","        337.95","        337.95","        332.00","        334.00","        333.70","        335.08","   21853208","          7322600454.00","     139793","    6309081","         28.87"
"SBIN","EQ","06-Jan-2020","        333.70","        331.70","        331.70","        317.70","        318.40","        319.00","        322.03","   35645325","         11478824411.65","     280646","    8731362","         24.50"
"SBIN","EQ","07-Jan-2020","        319.00","        324.45","        327.00","        315.40","        317.90","        318.40","        320.38","   50966826","         16328677246.35","     310782","    9993754","         19.61"
"SBIN","EQ","08-Jan-2020","        318.40","        312.10","        321.50","        311.00","        319.35","        319.80","        315.88","   44527485","         14065253336.55","     259968","    5957208","         13.38"
"SBIN","EQ","09-Jan-2020","        319.80","        326.90","        331.40","        325.00","        330.10","        330.20","        328.58","   40348407","         13257619714.90","     255624","   10231744","         25.36"
"SBIN","EQ","10-Jan-2020","        330.20","        331.00","        337.95","        328.10","        332.45","        332.25","        333.63","   42377838","         14138619576.70","     247022","    6229098","         14.70"
"SBIN","EQ","13-Jan-2020","        332.25","        334.00","        335.45","        329.05","        330.60","        330.75","        331.73","   23615129","          7833850624.65","     156310","    4383811","         18.56"
"SBIN","EQ","14-Jan-2020","        330.75","        329.80","        331.70","        326.50","        328.10","        328.00","        328.53","   26296117","          8639035468.10","     170473","    7985361","         30.37"
"SBIN","EQ","15-Jan-2020","        328.00","        329.00","        329.20","        322.35","        324.00","        324.25","        324.30","   32625740","         10580537562.75","     243663","   13009985","         39.88"
"SBIN","EQ","16-Jan-2020","        324.25","        324.00","        326.90","        322.35","        323.10","        323.30","        324.48","   26653623","          8648658406.60","     182806","    7131955","         26.76"
"SBIN","EQ","17-Jan-2020","        323.30","        313.00","        323.50","        310.10","        318.00","        318.00","        317.90","   58396326","         18563972871.25","     290272","   21611847","         37.01"
"SBIN","EQ","20-Jan-2020","        318.00","        321.00","        321.45","        313.40","        314.00","        314.00","        315.92","   30682902","          9693233275.15","     194552","    9480868","         30.90"
"SBIN","EQ","21-Jan-2020","        314.00","        313.80","        316.95","        312.00","        313.90","        313.70","        314.33","   30591772","          9615857048.90","     195704","    8007764","         26.18"
"SBIN","EQ","22-Jan-2020","        313.70","        317.00","        317.00","        313.70","        315.65","        316.15","        315.30","   24994911","          7880972277.80","     154068","    6323683","         25.30"
"SBIN","EQ","23-Jan-2020","        316.15","        316.00","        324.80","        314.15","        323.15","        323.20","        320.25","   33293610","         10662180216.10","     227748","    7297640","         21.92"
"SBIN","EQ","24-Jan-2020","        323.20","        323.50","        327.30","        321.15","        324.30","        324.05","        325.15","   22706879","          7383247383.75","     146667","    3659434","         16.12"
"SBIN","EQ","27-Jan-2020","        324.05","        320.90","        322.00","        315.80","        316.40","        316.20","        318.82","   23309355","          7431557623.30","     148768","    4320370","         18.53"
"SBIN","EQ","28-Jan-2020","        316.20","        317.95","        320.00","        311.05","        316.40","        315.10","        316.67","   26488426","          8388015228.10","     173879","    3621852","         13.67"
"SBIN","EQ","29-Jan-2020","        315.10","        317.85","        319.70","        315.55","        316.95","        316.45","        317.75","   23914114","          7598704488.45","     143297","    3732713","         15.61"
"SBIN","EQ","30-Jan-2020","        316.45","        316.75","        316.75","        305.65","        310.00","        310.70","        311.18","   35802330","         11141017855.00","     227687","   10298428","         28.76"
"SBIN","EQ","31-Jan-2020","        310.70","        313.70","        321.70","        308.60","        318.10","        318.45","        316.25","   92656638","         29302665673.35","     457787","   16448194","         17.75"
"SBIN","EQ","01-Feb-2020","        318.45","        317.95","        322.65","        296.30","        302.80","        302.60","        313.18","   61841736","         19367383131.95","     402634","   13375904","         21.63"
"SBIN","EQ","03-Feb-2020","        302.60","        303.00","        306.85","        295.35","        298.50","        298.10","        300.62","   56060158","         16852947492.10","     340547","   11049264","         19.71"
"SBIN","EQ","04-Feb-2020","        298.10","        302.90","        307.55","        297.10","        305.90","        306.25","        303.37","   51141567","         15514679241.25","     275826","    9064427","         17.72"
"SBIN","EQ","05-Feb-2020","        306.25","        306.90","        313.65","        304.60","        311.00","        311.00","        309.09","   35014841","         10822782921.60","     193574","    5337091","         15.24"
"SBIN","EQ","06-Feb-2020","        311.00","        311.20","        323.50","        310.10","        321.05","        321.95","        318.10","   57757656","         18372962070.90","     307485","   13498509","         23.37"
"SBIN","EQ","07-Feb-2020","        321.95","        321.50","        325.00","        318.40","        319.80","        320.55","        322.00","   37126803","         11954880661.95","     206969","    6088628","         16.40"
"SBIN","EQ","10-Feb-2020","        320.55","        319.80","        322.80","        316.50","        318.50","        318.50","        318.80","   24816396","          7911407182.20","     152107","    3434171","         13.84"
"SBIN","EQ","11-Feb-2020","        318.50","        321.05","        325.80","        321.05","        324.50","        324.35","        323.44","   30188757","          9764353222.25","     203738","    7579256","         25.11"
"SBIN","EQ","12-Feb-2020","        324.35","        329.90","        329.90","        319.25","        320.40","        320.20","        323.80","   38930849","         12606002673.05","     212834","    8588134","         22.06"
"SBIN","EQ","13-Feb-2020","        320.20","        322.00","        330.95","        322.00","        327.50","        327.45","        327.78","   62516057","         20491203548.50","     345413","   18083050","         28.93"
"SBIN","EQ","14-Feb-2020","        327.45","        328.10","        331.90","        318.55","        319.90","        319.40","        324.61","   48205947","         15648251911.10","     260920","    7368129","         15.28"
"SBIN","EQ","17-Feb-2020","        319.40","        320.95","        321.15","        311.65","        314.70","        314.20","        314.88","   36950692","         11634918971.75","     244850","    6525823","         17.66"
"SBIN","EQ","18-Feb-2020","        314.20","        315.40","        319.20","        309.40","        318.05","        317.55","        313.46","   38588583","         12096037114.35","     226792","    4792239","         12.42"
"SBIN","EQ","19-Feb-2020","        317.55","        322.30","        324.00","        317.25","        320.20","        320.35","        320.20","   39846727","         12758963019.30","     229162","    8272416","         20.76"
"SBIN","EQ","20-Feb-2020","        320.35","        319.35","        329.20","        318.75","        327.90","        327.65","        325.20","   40150409","         13057090759.20","     261607","    9278148","         23.11"
"SBIN","EQ","24-Feb-2020","        327.65","        325.75","        331.30","        321.85","        322.80","        322.95","        326.73","   45273936","         14792560598.50","     268314","    9007886","         19.90"
"SBIN","EQ","25-Feb-2020","        322.95","        325.90","        328.15","        322.20","        327.75","        326.80","        325.65","   39050709","         12716959152.40","     236225","    6650100","         17.03"
"SBIN","EQ","26-Feb-2020","        326.80","        324.85","        330.80","        324.20","        328.15","        328.20","        327.58","   43915281","         14385942926.05","     237750","    8452992","         19.25"
"SBIN","EQ","27-Feb-2020","        328.20","        328.00","        330.00","        318.00","        321.65","        321.95","        322.89","   47010040","         15179291705.15","     254847","    7532367","         16.02"
"SBIN","EQ","28-Feb-2020","        321.95","        312.00","        314.65","        301.10","        304.60","        303.00","        308.09","   59705346","         18394484908.50","     332224","   13393858","         22.43"
